-0.898107145	0.801041832	0.972214538	0.314508507	1.091671378	0.385667787	1.863575274	1.005618439	-1.871581919	-0.167790024	1
-1.285617344	0.203281878	-0.713080123	0.464462762	-0.0489494174	-1.28940639	1.101621201	-0.374904414	-0.442125734	-0.140446042	-1
-0.0163197507	-1.281045153	0.933094028	0.736493275	-0.895041675	1.591965773	0.174637194	0.417809014	0.941989947	-0.885588571	-1
-0.322724534	1.121131503	1.205906479	0.508216575	-0.917177908	2.00925081	0.944529651	0.110561418	-0.33832997	0.417910854	-1
-0.379722009	0.679982187	-3.188719059	-0.220290596	1.687991102	-1.717737329	1.740948804	-0.377854323	0.0383665967	1.313292541	1
-0.491778016	-0.851339996	0.823084638	-1.751930494	-0.28783839	-0.073964228	-1.004065015	-1.050201772	-1.275042818	-1.327824445	1
0.359920629	0.265315037	0.122430576	-0.595651648	-1.071295939	-0.819776023	0.709178962	0.985871298	-0.729702294	-1.179900295	-1
-0.335303916	-0.505922872	1.511549679	0.37427372	-0.800476329	1.410000697	0.225903214	1.160504536	-1.301771268	0.292034793	-1
1.527273329	-0.415226117	-0.970577051	0.411549945	1.505412946	1.150740448	0.218991679	-0.835694364	1.289766671	-0.451067207	1
-0.814833349	-0.565036552	-0.602313503	0.978181378	-0.11070246	-1.307017891	0.51209532	1.907204088	-1.274308615	1.363851345	1
-0.881679611	-0.290081924	-2.350877201	1.679718015	0.530402749	0.616068238	0.529813721	0.50033856	0.293221414	0.541005141	1
-0.270629835	0.616147376	-0.906729367	0.503500164	-0.0194360607	-0.149061502	-0.677115276	-0.81729622	1.229411885	-0.663481751	-1
0.270638729	0.143597294	0.400197338	-1.002731373	-2.147975004	-0.0532915312	0.176168462	-1.491034008	-0.797398869	-1.157369155	1
1.87945604	-2.117715708	-0.90032751	-0.595642673	0.174840423	-0.297816609	0.558961063	0.746990173	0.868376172	0.484913856	1
0.839573566	0.858074331	-1.197639239	-0.352575021	-0.507163122	-0.446012945	-0.208504937	-1.250015596	0.641625521	-1.508449015	-1
0.568590534	0.800635946	-0.238762568	1.341812858	-0.266779385	-2.793826366	-0.16782823	-1.030087037	0.117476341	-1.483585287	1
-1.423648121	-0.0543006284	-1.188251745	-0.392901202	1.441820282	2.157818513	-0.964723119	-1.203261343	-0.913986836	-0.21640745	1
0.33357123	-2.193286929	-0.0624643068	1.746317805	-0.216655674	1.085168411	0.624341372	-1.225258996	-0.304414029	-0.0374206301	1
-1.224566778	0.748990643	1.215413939	1.067431733	-0.69330609	0.452532138	-1.585419878	0.647532825	-0.650268318	-0.713993741	-1
-1.807536732	-0.544938319	-0.366523094	1.335833789	1.622900435	1.581452247	0.39780087	-0.143755746	-1.298744946	-1.148645884	1
-1.895252858	-1.995843607	-1.345281419	-1.26005903	0.0426428081	-1.965183605	0.271238137	-0.306812326	0.018332559	-0.35093185	1
-0.0995375859	1.873254067	0.420612267	-0.846793146	-1.93265697	-0.12373909	1.401281581	-0.686065461	0.55197988	0.384188421	1
0.0185792934	1.057912878	0.374319098	0.691222568	0.00092099074	-0.6480695	-0.338420149	-1.305593032	1.029123517	-0.117171156	-1
-0.753242496	-0.743832934	-0.108295312	-1.936293694	-0.775346047	0.894673518	0.0680695073	0.216253344	-0.650591908	-0.018026504	-1
-0.379597123	-0.959230087	0.0813710312	-0.243463962	-2.243655846	0.818729254	0.391904766	-0.488985659	-1.019432211	1.647783796	1
-0.643681971	-1.840033944	1.05649153	1.075805032	0.237389939	-1.260431603	-0.873226328	1.992286155	-0.75639977	1.527062711	1
-0.856152871	0.475740275	-0.464546195	0.405488501	-0.906586153	0.39352991	-1.284670758	0.533528617	-0.54436534	0.472763019	-1
-0.144949073	0.239138335	0.249219612	0.314316683	-0.524113411	0.564336098	-0.808765584	-0.667902778	-0.0469033514	-0.983937605	-1
-1.253043243	1.921235246	1.226881174	-2.144769594	0.153039572	1.026041178	0.564159809	-1.24216757	0.166573346	0.696728497	1
-1.960091738	1.661711731	0.468196542	0.26655366	1.988768282	0.549216787	-0.67781918	-0.424723923	-0.373646798	-0.277240988	1
1.624946957	-0.935670493	-0.0380371154	0.188273106	-0.13823738	0.399280465	0.36202761	0.131485105	-0.341208418	0.826744783	-1
1.002468878	0.0297123786	-1.882309503	-0.724110675	-1.722254323	-0.565041416	0.577960054	1.300344476	-0.467033407	1.393209506	1
0.998499131	0.996107127	-0.339418886	1.243306814	-0.232102589	1.213463453	1.798755301	-1.050018301	1.587493943	0.113634722	1
-0.770230556	-3.479682775	-1.112440654	-0.89229792	1.030299733	-1.457810658	0.69760455	-0.227525038	-0.221294952	0.178153114	1
0.791273162	-0.0499687858	0.943726537	-0.130277347	0.590157682	0.0186298126	-0.578426197	0.788809449	-1.030778597	0.0366707997	-1
-1.352660684	0.619840553	0.563216539	2.016914873	-0.715211269	0.341224473	-0.970242695	-0.309941303	-1.227855535	-0.4070637	1
-0.667138269	-0.0458535562	0.00537643172	0.648954019	-1.200825829	-0.929990192	-0.637192744	-0.215576573	-0.745266227	0.0595988027	-1
-1.782545001	0.345050539	-0.42342404	0.942574232	-0.745660803	-0.0730506186	-0.594473371	0.592113222	-1.099522688	1.276800421	-1
0.343138593	-0.622910288	0.903088892	-0.0263529009	-2.25643624	-1.663356342	-0.131614087	-0.663631173	-0.351547782	0.15886253	1
-1.350153265	1.139074727	1.251313603	-0.325337396	0.518559179	0.208405673	1.524971596	0.962648758	0.384204543	0.999344109	1
-0.188395337	1.120310571	1.286706364	0.370345126	1.096115326	-1.927487455	0.102572171	1.06408672	0.501011884	-0.864683378	1
-1.186426519	-0.969450264	-0.0253236931	-1.276901814	-1.12565435	0.636444935	-0.212375204	0.461400619	-0.658305609	-0.236479471	-1
-1.232428516	0.905625251	1.833405301	-1.718458342	0.902817952	-1.260339247	-0.161786327	1.480993965	-0.0755696805	1.061865473	1
-0.418903466	1.059771008	-0.753586425	-0.766558169	-0.792009073	-0.0805115068	0.865422663	1.478963196	-0.0982593437	1.176986247	-1
1.815606969	0.159867699	0.330869354	-0.0675590806	-0.225206907	-2.257995558	0.270680579	0.922631804	-0.757622318	-0.895508677	1
-1.083527184	0.486732642	0.647134417	-0.556327929	0.162117436	-1.260184475	0.459684256	-0.711456646	-0.321246775	-1.360464148	-1
-1.148548652	1.488657477	-0.0228182194	0.997136948	-1.245138531	0.0494883874	0.3572149	-0.401316481	-0.391412049	-0.177264233	-1
-0.361325031	1.302328619	0.072788831	-1.027038621	-0.593254605	-0.291425416	-0.449197156	0.531166826	1.438998202	-1.308969488	-1
-1.548941418	0.0706434061	0.0747729775	0.189941697	-0.937013979	-1.747041808	-1.719565934	0.29210369	-1.793517047	0.500331339	1
-0.667630008	-0.203043259	0.602174107	1.836650284	0.824089347	0.299754211	-0.262065243	1.09205668	-0.109827367	1.467354804	-1
0.675425413	-1.279297618	-2.632754211	0.153979669	-0.876324096	0.649083348	-0.760603818	0.487120501	0.0786387109	-0.533898969	1
-0.557741112	-0.605702797	0.449183556	-0.267696434	-0.500182714	1.48720678	0.0959985642	0.984049473	1.61847252	0.699086749	-1
0.279411863	1.723812642	0.705357294	-0.102384298	0.544469834	-0.814705678	0.379542915	-1.793846731	-0.470408947	-0.473639448	-1
3.338433547	0.366105571	1.289010846	1.162759154	1.062103804	-1.508087911	-0.018996768	-0.280985078	-1.162721552	-1.029468097	1
-0.526964846	0.329362789	-0.678737879	-0.293344972	0.931326903	-1.356975782	-1.514375919	1.200970982	-0.48412321	-0.239886038	-1
-0.556025434	-0.625617364	-1.471380578	-1.552216978	1.856520432	1.052225433	-0.383567239	0.474049571	0.440663141	-0.958761596	1
-0.401530113	-0.0378552071	-1.415704748	-0.926049312	0.0203904081	-0.285968203	0.797856531	-1.027146782	-1.775940335	-1.070527667	-1
0.19260258	0.385795899	-1.095199774	1.151084524	0.320005859	-0.575394983	0.462175986	0.315912687	0.665439854	-0.483950435	-1
0.579013762	-1.752897667	-0.603511282	0.268580354	-0.0668397976	0.797919637	-1.101333412	1.145990129	1.20387151	0.322183807	-1
1.140281534	0.632440371	2.251180909	-0.252859426	-0.336963038	-0.383632971	2.132805139	-0.698768892	2.256202637	-0.279849897	1
-1.086841531	0.984993504	0.178097637	0.901263013	-0.226047033	0.0301531007	-0.859223859	-0.17496798	-0.852172323	0.109872895	-1
1.11980879	0.174194805	1.022808592	-2.222218988	-0.241204005	-1.468008728	0.631595939	1.263605851	0.537926866	1.404908247	1
1.399445291	-0.267188188	-0.111210551	-1.654048717	-1.105802297	-0.335301128	0.881946283	2.076589156	0.700596368	0.868680686	1
2.100910575	0.593995765	1.131161725	0.327529433	-0.508281224	1.100758414	-1.897933824	0.180538771	-0.0273112159	0.837083736	1
-0.464954877	0.0514640321	-0.325931101	1.559477955	2.553220686	0.0897051912	1.724097335	0.902935271	-1.468124547	-0.0677263594	1
-2.306221263	0.867228941	-0.438197035	-1.097638993	-0.662470225	0.867847335	-0.966687963	0.220042379	0.338556801	0.891687332	1
-0.875503574	0.68175738	-1.33246374	0.49711247	0.534923691	0.858359269	-0.471625081	0.601469855	-0.540550603	-0.895201367	-1
-0.513739611	0.224936805	0.55361703	-0.774323359	0.964511786	-1.401656729	-0.152665096	-1.077727276	-0.719508016	0.77838824	-1
-0.0844659031	-0.169408077	0.408440481	-0.497452022	0.460555077	1.299520253	-1.547306496	0.0254912258	-1.448116844	0.283162432	-1
1.006673265	0.641960904	0.730837014	0.843930813	-0.268003304	0.940322652	2.439458511	-0.389103344	-0.349599672	0.814387032	1
1.406927074	-0.410177836	-0.405752586	0.614791676	1.375967995	-0.424224164	1.037935553	0.210326469	-0.317277417	-1.510850004	-1
-0.13330494	-0.660260395	0.0325204756	-0.552128579	-0.514469238	-0.944522319	-1.625003759	-0.945976695	-1.391195315	-0.99170077	-1
-0.273619001	0.0252697792	-0.0256933614	0.0323802607	0.445809253	1.243711102	2.174110849	-0.308912144	-0.548877804	-0.882654476	-1
1.232599767	0.704035846	1.723836199	-0.971104013	0.149724549	0.0838500486	-0.308826566	0.139295575	1.312187521	1.411073128	1
0.0155171601	1.008582273	1.494835956	0.710062148	-0.188833012	-1.033756772	-0.544840166	1.631405176	-0.460851753	-0.850433063	-1
-0.0130209204	0.215277326	-0.0684004666	-0.770899995	-0.385574115	0.122651857	-0.477550121	-0.89313404	-1.021046228	0.0276733359	-1
